filepath,label,split,aug_type,mic_type,experiment,mel_path,group,orig_filepath,drill_diameter,coolant,gcode_pattern,drill_series,fixture,label_original,is_original,orig_experiment,duration_s,rms,rms_db,peak,zcr,mel_total_energy,centroid_mean,centroid_std,rolloff_mean,rolloff_std,spectral_flatness_mean,spectral_flatness_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_entropy_mean,spectral_contrast_mean,mfcc_0_mean,mfcc_1_mean,chroma_mean_first,chroma_mean,chroma_std,tonnetz_0_mean,harmonic_percussive_ratio,tempo,onset_rate,crest_factor,wavelet_total_energy
D:/dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_285.wav,medianamente_desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\broca_6_2_285_mel.npy,Con falla/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0406302958726882,-27.82300028060091,0.999969482421875,0.2082456096977015,11.057833671569824,6239.803763746401,474.4280173008734,11566.557906708029,668.587803782955,0.1237222328782081,0.0327169895172119,5187.181269721727,163.33341966290828,9.477736,13.18044428987169,-146.85855102539062,58.85539245605469,0.4465635418891907,0.5219975709915161,0.2508226335048675,-0.000301527005629,1.7977574,126.04801829268293,9.1875,24.381483,1291.875244140625
D:/dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_385.wav,medianamente_desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\broca_6_2_385_mel.npy,Con falla/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0687179192900657,-23.25859996697419,0.999969482421875,0.1842001165889407,35.494346618652344,5928.253885057327,579.091133151027,11349.66217183336,727.4865864233626,0.1101244091987609,0.0322202406823635,5159.727006484004,189.33066594598583,9.430354,13.058694766016616,-97.81837463378906,63.817970275878906,0.5785248875617981,0.536901593208313,0.2568650543689728,0.0029602757601396,1.9571843,123.046875,10.22109375,14.310503,3750.01513671875
D:/dataset\Con falla limpios\6mm_A100\E4_Micrófono2 (condensador)\limpio_broca_6_2_301.wav,medianamente_desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\limpio_broca_6_2_301_mel.npy,Con falla limpios/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0066497516818344,-43.543891309852256,0.329437255859375,0.2504401362633244,3.40759015083313,6548.938289855003,2322.1712857276093,10633.471565831112,4008.287170626185,0.0080835754051804,0.0135831590741872,4248.875427910377,1263.1648641069016,9.099406,21.732072058682466,-540.7847900390625,9.876875877380373,0.2160667777061462,0.2755593657493591,0.3167246878147125,0.0064454528221899,2.7957854,129.19921875,7.00546875,18.806406,235.66522216796875
D:/dataset\Con falla limpios\6mm_A100\E4_Micrófono2 (condensador)\limpio_broca_6_2_170.wav,medianamente_desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\limpio_broca_6_2_170_mel.npy,Con falla limpios/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,16.253968253968253,0.0041212644428014,-47.69939014682216,0.352142333984375,0.2419243648509992,0.1663825064897537,6445.593813442436,2376.197494004284,10674.7818940712,4468.20638781668,0.0087244166061282,0.0176669247448444,4350.698990548869,1654.2222012491109,9.510953,21.381672660228865,-654.1639404296875,16.98954200744629,0.297646552324295,0.2872118949890136,0.3168700337409973,-0.0017700990896886,0.12694082,132.51201923076923,5.5986328125,53.659664,30.87129020690918
D:/dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_406.wav,medianamente_desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\broca_6_2_406_mel.npy,Con falla/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0702700912952423,-23.064589632137768,0.999969482421875,0.1970772740048301,35.66266632080078,6191.334022438198,427.3991837721018,11693.103133067538,603.5736115829534,0.1201826632022857,0.0249567124992609,5254.188094034364,192.65361424227564,9.4649315,12.90129208698796,-95.62393951416016,59.24913024902344,0.3761719763278961,0.5155954957008362,0.2572678923606872,-0.0046717130861012,1.7565385,123.046875,10.737890625,14.0591955,3885.23291015625
D:/dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_412.wav,medianamente_desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\broca_6_2_412_mel.npy,Con falla/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.1038079634308815,-19.67538657428755,0.999969482421875,0.1984181769445369,76.57997131347656,6158.161737549856,494.8242298696792,11592.29445994337,653.7431105866859,0.1202369630336761,0.0252081416547298,5199.837615444588,198.34006280381817,9.470911,12.961145943426214,-56.22019577026367,59.876914978027344,0.4017220437526703,0.5237007737159729,0.2531976997852325,-0.0007201784493223,1.6651736,129.19921875,10.565625,9.478884,8547.3984375
D:/dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_350.wav,medianamente_desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\broca_6_2_350_mel.npy,Con falla/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.1037925332784652,-19.67667775232641,0.999969482421875,0.1927312130454697,78.96532440185547,6070.916496825722,473.6663862876969,11571.062520819454,564.3262290710771,0.1170155182480812,0.0291773695498704,5216.61721028236,183.82379151114773,9.461758,13.065246428147132,-54.8303108215332,63.06064224243164,0.3598541021347046,0.523491382598877,0.2544032335281372,-0.0171333435998239,1.8018868,123.046875,10.623046874999998,9.474962,8554.9228515625
D:/dataset\Con falla limpios\6mm_A100\E4_Micrófono2 (condensador)\limpio_broca_6_2_447.wav,desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\limpio_broca_6_2_447_mel.npy,Con falla limpios/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0045267972163856,-46.88417900492988,0.330352783203125,0.2632467027190207,0.2828642129898071,6739.805446012933,2360.2389523371903,11159.621970769487,3564.036251639801,0.008740029297769,0.0148183060809969,4503.43773356882,1098.5448894204096,9.508552,21.434640635499804,-616.0933837890625,12.807646751403809,0.2808310389518738,0.2932592928409576,0.3167703151702881,-0.0040920197396728,0.2557852,123.046875,3.215625,38.535805,56.44104766845703
D:/dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_295.wav,medianamente_desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\broca_6_2_295_mel.npy,Con falla/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0635972917079925,-23.931227554291706,0.999969482421875,0.2151485598142904,26.076160430908203,6397.430050881267,489.3360991593704,11777.198827084028,682.8032568715529,0.1335564255714416,0.0341886021196842,5215.367899468566,157.21429082248838,9.508804,13.244996314677802,-102.33787536621094,55.71207809448242,0.365897923707962,0.4874138832092285,0.2523080706596374,-0.0075840507539436,1.7446045,123.046875,8.842968749999999,15.589643,3159.947265625
D:/dataset\Con falla limpios\6mm_A100\E4_Micrófono2 (condensador)\limpio_broca_6_2_214.wav,medianamente_desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\limpio_broca_6_2_214_mel.npy,Con falla limpios/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,18.575963718820866,0.0034035241696983,-49.3614229640142,0.298553466796875,0.283048192535915,0.1287424564361572,7419.943689122875,2273.9224229537217,12449.526968008277,4155.80069300566,0.0094525245949625,0.0166230369359254,4758.875085229758,1648.6994423453668,9.61708,21.52127604918018,-650.2295532226562,0.7385728359222412,0.2287885099649429,0.295625776052475,0.318337082862854,-6.306008566702021e-05,0.11114793,120.18531976744184,7.1597900390625,52.97763,26.01658058166504
D:/dataset\Con falla limpios\6mm_A100\E4_Micrófono2 (condensador)\limpio_broca_6_2_198.wav,medianamente_desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\limpio_broca_6_2_198_mel.npy,Con falla limpios/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,18.575963718820866,0.004845043644309,-46.29404594986486,0.2930908203125,0.265180026643504,0.3130648732185364,7090.750797428807,2450.930180016293,11923.637997247812,4211.446530656514,0.0060932445339858,0.0120043801143765,4675.603608951343,1638.652470666095,9.586701,22.564385478738892,-610.06005859375,6.393409729003906,0.231670930981636,0.2998403906822204,0.3193142712116241,0.0056378779151962,0.27877998,132.51201923076923,8.7747802734375,35.715134,55.17481231689453
D:/dataset\Con falla limpios\6mm_A100\E4_Micrófono2 (condensador)\limpio_broca_6_2_051.wav,sin_desgaste,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\limpio_broca_6_2_051_mel.npy,Con falla limpios/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0060638757422566,-44.344993989125726,0.258880615234375,0.2453940211733844,0.3929817080497741,6475.736015949634,2567.7964985461863,10647.07148359427,4584.143404729156,0.0068741897121071,0.0152062382549047,4350.695906428884,1533.191012222008,9.47744,22.540390768848518,-595.5560302734375,12.496646881103516,0.3130412101745605,0.2931127548217773,0.3166376650333404,0.0022065180928898,0.16345894,112.34714673913044,5.2828125,27.005764,70.58305358886719
D:/dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_297.wav,medianamente_desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\broca_6_2_297_mel.npy,Con falla/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,16.253968253968253,0.0445172898471355,-27.029425636444948,0.999969482421875,0.2109629422064596,12.576359748840332,6303.821403904373,457.3786574274136,11683.614765959584,591.3548151591021,0.1318509578704834,0.0315863080322742,5190.889038111272,167.01499717683927,9.504191,13.03741488627897,-137.45584106445312,55.83203887939453,0.4156531095504761,0.5436044335365295,0.2475577443838119,-0.0044478393365979,1.5184156,120.18531976744184,8.7978515625,22.170681,1458.289794921875
D:/dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_434.wav,medianamente_desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\broca_6_2_434_mel.npy,Con falla/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,16.253968253968253,0.1030645295977592,-19.73781548327589,0.999969482421875,0.1693022004371877,90.3983383178711,5684.1244892480645,523.8653059488599,11180.097468047376,608.465543699811,0.091943122446537,0.0295621585100889,5152.495092234848,168.52443709146985,9.350034,13.198972444631586,-61.59032440185547,71.70023345947266,0.5524770021438599,0.5128095746040344,0.2573446929454803,0.0303547454908335,2.4753125,129.19921875,10.3974609375,9.512421,7921.87109375
D:/dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_060.wav,sin_desgaste,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\broca_6_2_060_mel.npy,Con falla/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0923586338758468,-20.690449982212662,0.999969482421875,0.1466109182420053,75.6627426147461,5854.818244659428,553.2439201217018,12681.27774842813,1058.8530548065305,0.0849756598472595,0.0352800972759723,5881.156830277917,344.952714759392,9.317096,12.97699557109291,-81.7197265625,77.70417785644531,0.3132303953170776,0.4662825167179107,0.2700092494487762,0.000340161719469,1.9524429,129.19921875,8.326171875,10.649665,6771.87060546875
D:/dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_256.wav,medianamente_desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\broca_6_2_256_mel.npy,Con falla/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.040365595370531,-27.87977272901038,0.999969482421875,0.2116671567913058,10.645307540893556,6483.395200180755,525.4161241907456,12154.051400628749,740.4387680606463,0.1350773125886917,0.0398662947118282,5331.602193156052,170.7908733704297,9.518197,13.264886507208107,-148.61578369140625,54.7009391784668,0.3160840272903442,0.4430684745311737,0.2535947859287262,-0.0043078312090998,1.9161459,126.04801829268293,9.4171875,24.583487,1270.7379150390625
D:/dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_370.wav,medianamente_desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\broca_6_2_370_mel.npy,Con falla/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0493423119187355,-26.135610095120157,0.999969482421875,0.2042658410018321,16.58226776123047,6245.398460392485,392.4200113686648,11631.975232657394,560.2573843697678,0.1251202076673507,0.0249395035207271,5183.841151897032,196.07839356161895,9.485464,12.94939502688824,-128.45333862304688,57.3801155090332,0.3691950440406799,0.5024093389511108,0.2504160106182098,0.0023739020658172,1.6643424,123.046875,7.579687499999999,20.029522,1914.2462158203125
D:/dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_094.wav,medianamente_desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\broca_6_2_094_mel.npy,Con falla/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0784414485096931,-22.10908789279619,0.999969482421875,0.1446086723434377,54.32295227050781,6029.195307258871,419.4839067538715,12939.432305546305,1013.0027799319348,0.0858089253306388,0.0319486856460571,5934.31802242664,385.2998082725769,9.342785,12.99132698421584,-100.02073669433594,74.01422119140625,0.2507545948028564,0.3728046119213104,0.2740000486373901,-0.0253537981938032,2.3433628,129.19921875,10.163671875,12.547095,4878.19775390625
D:/dataset\Con falla limpios\6mm_A100\E4_Micrófono2 (condensador)\limpio_broca_6_2_504.wav,desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\limpio_broca_6_2_504_mel.npy,Con falla limpios/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0032064861152321,-49.87941245572073,0.13262939453125,0.2505806675757828,0.1095162853598594,6550.559012648361,2011.3909307608683,10794.117007932213,3565.039476571228,0.0083711137995123,0.0114554073661565,4348.571860645844,1108.0973265006598,9.577168,22.0084083631212,-639.0079345703125,-1.9663407802581787,0.2568691074848175,0.2892782986164093,0.3195346295833587,0.0034595932578442,0.21921548,139.6748310810811,6.2015625,26.517008,19.21766471862793
D:/dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_447.wav,desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\broca_6_2_447_mel.npy,Con falla/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.1007407829165458,-19.93589355746698,0.999969482421875,0.1728418033810792,84.38509368896484,5816.715797093498,597.6050427329822,11251.349686146736,679.8316301054653,0.0957731679081916,0.0306495502591133,5184.433175895102,207.8462608978149,9.377421,13.326733713030531,-65.68898010253906,68.17031860351562,0.5929741859436035,0.4849234521389007,0.2719552218914032,-0.0132865810539597,2.500214,123.046875,11.082421875,9.703113,8156.93359375
D:/dataset\Con falla limpios\6mm_A100\E4_Micrófono2 (condensador)\limpio_broca_6_2_290.wav,medianamente_desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\limpio_broca_6_2_290_mel.npy,Con falla limpios/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0034519627224653,-49.23867780540003,0.163909912109375,0.2515146152564956,0.1165210977196693,6565.881607734357,2090.1772639147443,10868.141876769654,3364.56976944886,0.0089294174686074,0.0133833782747387,4408.703620139617,1085.6251921889138,9.545708,21.49925167906411,-628.5237426757812,2.208570003509521,0.2657804489135742,0.2954190969467163,0.3180249631404876,0.0006788387596408,0.12493202,129.19921875,5.167968749999999,27.272636,27.741485595703125
D:/dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_077.wav,sin_desgaste,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\broca_6_2_077_mel.npy,Con falla/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0556499101221561,-25.09071063918335,0.999969482421875,0.1415465861300799,28.577491760253903,5825.690039122906,508.9165241060147,12560.427846279565,963.2703149687102,0.0799163505434989,0.034604862332344,5829.654637534128,348.50397726719365,9.300647,13.150961235198093,-135.2187957763672,76.96903228759766,0.2478624731302261,0.3804367184638977,0.2710830867290497,-0.0231616292274933,2.3925812,117.45383522727272,9.646875,17.668377,2460.061279296875
D:/dataset\Con falla limpios\6mm_A100\E4_Micrófono2 (condensador)\limpio_broca_6_2_361.wav,medianamente_desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\limpio_broca_6_2_361_mel.npy,Con falla limpios/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0030523748137056,-50.30724248804144,0.26031494140625,0.246283402211026,0.1161329448223114,6567.363038803998,2126.20294911822,11266.541999344186,3667.351055992179,0.0107629457488656,0.0163036845624446,4652.000503494128,1137.2083558552004,9.598728,21.36209309561215,-651.0238037109375,6.390895843505859,0.2629610002040863,0.292605847120285,0.3150691390037536,0.000134223972666,0.13662654,105.46875,6.54609375,44.85527,25.86747169494629
D:/dataset\Con falla limpios\6mm_A100\E4_Micrófono2 (condensador)\limpio_broca_6_2_156.wav,medianamente_desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\limpio_broca_6_2_156_mel.npy,Con falla limpios/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,16.253968253968253,0.0068407263606786,-43.297955506208496,0.25927734375,0.2667228486349036,0.6060432195663452,7024.583801663744,2335.033234722381,11856.848693455568,4247.508670814847,0.0093862572684884,0.0202114786952734,4679.855487102186,1755.836078619928,9.574598,21.923921964717078,-570.111083984375,10.829524993896484,0.2363776117563247,0.2910112738609314,0.3181688487529754,-0.0094307351413149,0.1688598,129.19921875,8.1826171875,22.968927,91.34684753417967
D:/dataset\Con falla limpios\6mm_A100\E4_Micrófono2 (condensador)\limpio_broca_6_2_095.wav,medianamente_desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\limpio_broca_6_2_095_mel.npy,Con falla limpios/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0055421870201826,-45.12637630550061,0.344757080078125,0.245769421947868,0.3667917549610138,6635.691502986398,2516.646763519513,11557.118301340774,4519.982444380902,0.0083635561168193,0.0160220116376876,4696.914681748094,1646.733671045129,9.514597,22.02903481582409,-600.4961547851562,17.251537322998047,0.3295251429080963,0.2985104620456695,0.3182157576084137,0.0006841843527809,0.13233306,135.99917763157896,8.842968749999999,38.741123,60.822113037109375
D:/dataset\Con falla limpios\6mm_A100\E4_Micrófono2 (condensador)\limpio_broca_6_2_452.wav,desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\limpio_broca_6_2_452_mel.npy,Con falla limpios/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,18.575963718820866,0.0038900868967175,-48.20081372273059,0.410675048828125,0.2677123184728295,0.3415921032428741,6776.320538925553,2597.898767567121,11195.436445971269,4045.8777741611816,0.0089101968333125,0.0149250337854027,4425.661771041575,1108.5031632081348,9.516452,21.242643850873357,-594.592041015625,11.81944751739502,0.2450257092714309,0.3023765981197357,0.3164857625961303,-0.0123032753052094,0.09701098,129.19921875,7.6981201171875,50.93778,53.24843597412109
D:/dataset\Con falla limpios\6mm_A100\E4_Micrófono2 (condensador)\limpio_broca_6_2_435.wav,medianamente_desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\limpio_broca_6_2_435_mel.npy,Con falla limpios/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0054381163790822,-45.29102988980341,0.243408203125,0.265109393217022,0.3064946830272674,6681.015818862077,2355.31470197194,11017.181481876663,3505.856569278964,0.0085403081029653,0.0151382433250546,4376.383391257261,1063.566539633793,9.599157,22.22295577949875,-594.1798095703125,15.522966384887695,0.297471821308136,0.2971239984035492,0.3146892189979553,0.0106090697003506,0.23228846,114.84375,3.675,29.231684,53.25167846679688
D:/dataset\Con falla limpios\6mm_A100\E4_Micrófono2 (condensador)\limpio_broca_6_2_237.wav,medianamente_desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\limpio_broca_6_2_237_mel.npy,Con falla limpios/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0031801231671124,-49.95112091358686,0.26849365234375,0.2896389386242505,0.0936205089092254,7456.766669838228,2315.094567909808,12414.228730325616,3909.9896606525976,0.0120484121143817,0.0197944194078445,4747.283812794641,1532.2072348699526,9.628597,21.10232372993718,-650.125,3.328343629837036,0.2768516838550567,0.3263414800167084,0.3221082687377929,0.0033319978020271,0.09223609,126.04801829268293,5.455078124999999,53.84142,19.098630905151367
D:/dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_457.wav,desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\broca_6_2_457_mel.npy,Con falla/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0821966230869293,-21.702920476791867,0.999969482421875,0.1712591995961025,59.9281005859375,5710.634626609312,607.6569297676813,11122.33696415931,780.9356591206557,0.0910911709070205,0.0313642844557762,5118.26333250879,203.74067799816572,9.34215,13.22956591382828,-86.78203582763672,70.74032592773438,0.4700923562049866,0.4903193414211273,0.265705406665802,0.0330282167935868,2.5793824,120.18531976744184,11.484374999999998,11.826633,5490.6513671875
D:/dataset\Con falla limpios\6mm_A100\E4_Micrófono2 (condensador)\limpio_broca_6_2_104.wav,medianamente_desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\limpio_broca_6_2_104_mel.npy,Con falla limpios/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0042326189577579,-47.46781633880424,0.259307861328125,0.2629324590897735,0.1929812878370285,6968.945487163665,2358.705308993932,12170.69265021236,3954.4594190837697,0.0093824425712227,0.0172948911786079,4807.490618321644,1633.4368085551105,9.511048,21.12231488949601,-634.9981079101562,14.039679527282717,0.3028728365898132,0.3070437610149383,0.3166960477828979,-0.0047699870825898,0.12830628,117.45383522727272,5.110546875,37.87037,36.007667541503906
D:/dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_543.wav,desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\broca_6_2_543_mel.npy,Con falla/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0704415366053581,-23.043423566480875,0.999969482421875,0.2101235894820119,35.60871887207031,6420.075765802349,400.4714491821006,11879.671625166557,521.4694226113127,0.1258094161748886,0.0284218918532133,5237.692629064036,155.5097635257888,9.490997,12.99756134269542,-96.97634887695312,55.67280578613281,0.3450114130973816,0.4873558580875397,0.2579936981201172,-0.0194550749641138,1.8382989,120.18531976744184,9.819140625,14.040672,3895.90576171875
D:/dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_390.wav,medianamente_desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\broca_6_2_390_mel.npy,Con falla/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0877401530742645,-21.13603223502909,0.999969482421875,0.1943713956320786,53.55253601074219,6103.527819054944,439.6639823877148,11576.499618743754,574.8168726677261,0.1184635683894157,0.0263302475214004,5211.197710318654,215.00324205739923,9.468883,12.798249512866636,-72.42767333984375,61.220211029052734,0.4135063886642456,0.5148367881774902,0.2573424279689789,-0.0089001610195033,1.5916646,129.19921875,11.13984375,11.220624,6099.63134765625
D:/dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_326.wav,medianamente_desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\broca_6_2_326_mel.npy,Con falla/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,16.253968253968253,0.0955748111009597,-20.39313102431885,0.999969482421875,0.2013513645387223,61.82597351074219,6174.601640703934,431.0004990649441,11633.86246152302,528.6136684794749,0.1227180138230323,0.026534229516983,5180.148725663069,163.4757087203681,9.477728,13.06036014805382,-62.84071731567383,58.71906280517578,0.3410600423812866,0.4929915964603424,0.2546358406543731,-0.017024051858921,1.7867117,126.04801829268293,10.0283203125,10.335904,6709.38916015625
D:/dataset\Con falla limpios\6mm_A100\E4_Micrófono2 (condensador)\limpio_broca_6_2_110.wav,medianamente_desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\limpio_broca_6_2_110_mel.npy,Con falla limpios/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0041094128973782,-47.72440419608601,0.230621337890625,0.2603547504788474,0.1978991776704788,6690.33724417171,2473.312629086768,11424.2178391489,4521.618192328429,0.0090426187962293,0.0161591470241546,4663.889813843896,1671.0750217757818,9.481538,21.077285216809056,-637.3324584960938,17.961193084716797,0.2919457554817199,0.3116819560527801,0.3176534175872803,0.0043161584625481,0.15132144,126.04801829268293,5.2828125,33.68867,35.991416931152344
D:/dataset\Con falla limpios\6mm_A100\E4_Micrófono2 (condensador)\limpio_broca_6_2_283.wav,medianamente_desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\limpio_broca_6_2_283_mel.npy,Con falla limpios/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0037222404498606,-48.5839112801965,0.333282470703125,0.2473172182086942,0.1594113260507583,6387.545973778087,2059.6352487572176,10521.760005048718,3604.6312631734313,0.0082197617739439,0.0123591721057891,4293.727586575498,1104.6100662894055,9.581355,21.94135860321083,-629.7542114257812,1.4283511638641355,0.236043319106102,0.2978176176548004,0.3150626122951507,0.0099214013398594,0.18094018,129.19921875,3.273046875,54.69066,28.52736091613769
